,Date,Value (USD)
4546,2021-06-04,17643.956
4547,2021-06-07,17709.398
4548,2021-06-08,17720.650
4549,2021-06-09,17710.169
4550,2021-06-10,17708.491
4551,2021-06-11,17723.415
4552,2021-06-14,17694.338
4553,2021-06-15,17694.838
4554,2021-06-16,17679.216
4555,2021-06-17,17599.267
4556,2021-06-18,17505.926
4557,2021-06-21,17422.264
4558,2021-06-22,17486.947
4559,2021-06-23,17512.165
4560,2021-06-24,17533.114
4561,2021-06-25,17539.458
4562,2021-06-28,17554.340
4563,2021-06-29,17519.085
4564,2021-06-30,17468.828
4565,2021-07-01,17435.318
4566,2021-07-02,17399.778
4567,2021-07-05,17476.345
4568,2021-07-06,17494.899
4569,2021-07-07,17442.743
4570,2021-07-08,17426.863
4571,2021-07-09,17452.739
4572,2021-07-12,17524.507
4573,2021-07-13,17506.318
4574,2021-07-14,17434.775
4575,2021-07-15,17519.715
4576,2021-07-16,17458.429
4577,2021-07-19,17427.678
4578,2021-07-20,17351.143
4579,2021-07-21,17348.014
4580,2021-07-22,17412.293
4581,2021-07-23,17430.663
4582,2021-07-26,17422.664
4583,2021-07-27,17472.485
4584,2021-07-28,17454.372
4585,2021-07-29,17494.069
4586,2021-07-30,17557.640
4587,2021-08-02,17505.302
4588,2021-08-03,17520.669
4589,2021-08-04,17563.434
4590,2021-08-05,17537.735
4591,2021-08-06,17557.912
4592,2021-08-09,17447.553
4593,2021-08-10,17418.519
4594,2021-08-11,17417.823
4595,2021-08-12,17453.019
4596,2021-08-13,17418.394
4597,2021-08-16,17499.070
4598,2021-08-17,17490.102
4599,2021-08-18,17393.931
4600,2021-08-19,17351.628
4601,2021-08-20,17253.252
4602,2021-08-23,17265.527
4603,2021-08-24,17390.531
4604,2021-08-25,17429.416
4605,2021-08-26,17457.660
4606,2021-08-27,17392.492
4607,2021-08-30,17498.121
4608,2021-08-31,17459.481
4609,2021-09-01,17489.119
4610,2021-09-02,17519.169
4611,2021-09-03,17565.942
4612,2021-09-06,17599.322
4613,2021-09-07,17586.560
4614,2021-09-08,17508.995
4615,2021-09-09,17470.454
4616,2021-09-10,17516.865
4617,2021-09-13,17501.180
4618,2021-09-14,17490.630
4619,2021-09-15,17466.936
4620,2021-09-16,17505.620
4621,2021-09-17,17416.641
4622,2021-09-20,17345.761
4623,2021-09-21,17359.437
4624,2021-09-22,17359.535
4625,2021-09-23,17349.270
4626,2021-09-24,17446.411
4627,2021-09-27,17422.917
4628,2021-09-28,17426.006
4629,2021-09-29,17359.903
4630,2021-09-30,17250.249
4631,2021-10-01,17295.529
4632,2021-10-04,17364.980
4633,2021-10-05,17410.883
4634,2021-10-06,17392.055
4635,2021-10-07,17372.344
4636,2021-10-08,17395.246
4637,2021-10-11,17397.565
4638,2021-10-12,17419.969
4639,2021-10-13,17389.395
4640,2021-10-14,17488.010
4641,2021-10-15,17510.552
4642,2021-10-18,17534.830
4643,2021-10-19,17537.476
4644,2021-10-20,17578.484
4645,2021-10-21,17631.902
4646,2021-10-22,17601.478
4647,2021-10-25,17614.689
4648,2021-10-26,17599.391
4649,2021-10-27,17605.250
4650,2021-10-28,17608.263
4651,2021-10-29,17691.558
4652,2021-11-01,17612.510
4653,2021-11-02,17656.201
4654,2021-11-03,17583.381
4655,2021-11-04,17638.568
4656,2021-11-05,17555.574
4657,2021-11-08,17552.513
4658,2021-11-09,17580.274
4659,2021-11-10,17571.947
4660,2021-11-11,17462.717
4661,2021-11-12,17399.201
4662,2021-11-15,17431.815
4663,2021-11-16,17400.050
4664,2021-11-17,17342.086
4665,2021-11-18,17346.580
4666,2021-11-19,17387.369
4667,2021-11-22,17300.944
4668,2021-11-23,17257.644
4669,2021-11-24,17254.088
4670,2021-11-25,17211.374
4671,2021-11-26,17196.799
4672,2021-11-29,17287.814
4673,2021-11-30,17289.050
4674,2021-12-01,17301.000
4675,2021-12-02,17276.734
4676,2021-12-03,17269.058
4677,2021-12-06,17225.638
4678,2021-12-07,17222.346
4679,2021-12-08,17258.051
4680,2021-12-09,17325.476
4681,2021-12-10,17281.295
4682,2021-12-13,17310.510
4683,2021-12-14,17257.938
4684,2021-12-15,17226.430
4685,2021-12-16,17273.226
4686,2021-12-17,17338.429
4687,2021-12-20,17217.090
4688,2021-12-21,17266.007
4689,2021-12-22,17303.332
4690,2021-12-23,17382.507
4691,2021-12-24,17402.428
4692,2021-12-27,17398.882
4693,2021-12-28,17416.480
4694,2021-12-29,17400.128
4695,2021-12-30,17463.486
4696,2021-12-31,17439.826
4697,2022-01-03,17497.091
4698,2022-01-04,17388.900
4699,2022-01-05,17409.171
4700,2022-01-06,17434.290
4701,2022-01-07,17379.685
4702,2022-01-10,17453.206
4703,2022-01-11,17406.152
4704,2022-01-12,17467.224
4705,2022-01-13,17603.056
4706,2022-01-14,17627.219
4707,2022-01-17,17545.233
4708,2022-01-18,17540.388
4709,2022-01-19,17474.194
4710,2022-01-20,17498.819
4711,2022-01-21,17466.842
4712,2022-01-24,17469.852
4713,2022-01-25,17427.570
4714,2022-01-26,17404.034
4715,2022-01-27,17321.600
4716,2022-01-28,17173.165
4717,2022-01-31,17173.548
4718,2022-02-01,17261.002
4719,2022-02-02,17354.756
4720,2022-02-03,17360.808
4721,2022-02-04,17492.236
4722,2022-02-07,17410.787
